chr,source,feature,start,stop,score,strand,frame,identifier
chrXIII,SGD,mRNA,104777,108532,.,+,.,YML081W
chrXIII,SGD,mRNA,108806,110077,.,+,.,YML080W
chrXIII,SGD,mRNA,110247,110852,.,+,.,YML079W
chrXIII,SGD,mRNA,111002,111550,.,+,.,YML078W
chrXIII,SGD,mRNA,111865,112344,.,+,.,YML077W
chrXIII,SGD,mRNA,112513,115347,.,-,.,YML076C
chrXIII,SGD,mRNA,115734,118898,.,-,.,YML075C
chrXIII,SGD,mRNA,120089,121324,.,-,.,YML074C
chrXIII,SGD,mRNA,123227,124172,.,-,.,YML073C
chrXIII,SGD,mRNA,124730,129367,.,-,.,YML072C
chrXIII,SGD,mRNA,129749,131572,.,-,.,YML071C
chrXIII,SGD,mRNA,133475,135229,.,+,.,YML070W
chrXIII,SGD,mRNA,135500,137158,.,+,.,YML069W
chrXIII,SGD,mRNA,137550,138944,.,+,.,YML068W
chrXIII,SGD,mRNA,139063,140214,.,-,.,YML067C
chrXIII,SGD,mRNA,140424,141533,.,-,.,YML066C
chrXIII,SGD,mRNA,142210,144954,.,+,.,YML065W
chrXIII,SGD,mRNA,145139,145876,.,-,.,YML064C
chrXIII,SGD,mRNA,146482,147249,.,+,.,YML063W
chrXIII,SGD,mRNA,147505,148683,.,-,.,YML062C
chrXIII,SGD,mRNA,148953,151532,.,-,.,YML061C
chrXIII,SGD,mRNA,151871,153001,.,+,.,YML060W
chrXIII,SGD,mRNA,153219,158258,.,-,.,YML059C
chrXIII,SGD,mRNA,158760,158966,.,+,.,YML058W-A
chrXIII,SGD,mRNA,159383,159697,.,+,.,YML058W
chrXIII,SGD,mRNA,160023,160412,.,-,.,YML057C-A
chrXIII,SGD,mRNA,160180,161994,.,+,.,YML057W
chrXIII,SGD,mRNA,162194,164176,.,-,.,YML056C
chrXIII,SGD,mRNA,164790,165326,.,+,.,YML055W
chrXIII,SGD,mRNA,165533,167308,.,-,.,YML054C
chrXIII,SGD,mRNA,167623,167781,.,-,.,YML054C-A
chrXIII,SGD,mRNA,169116,169754,.,-,.,YML053C
chrXIII,SGD,mRNA,170402,171310,.,+,.,YML052W
chrXIII,SGD,mRNA,171594,172901,.,+,.,YML051W
chrXIII,SGD,mRNA,173139,174074,.,+,.,YML050W
chrXIII,SGD,mRNA,174220,178305,.,-,.,YML049C
chrXIII,SGD,mRNA,178426,179637,.,+,.,YML048W
chrXIII,SGD,mRNA,179893,180258,.,+,.,YML047W-A
chrXIII,SGD,mRNA,180017,181075,.,-,.,YML047C
chrXIII,SGD,mRNA,181474,183363,.,+,.,YML046W
chrXIII,SGD,mRNA,190244,191767,.,-,.,YML043C
chrXIII,SGD,mRNA,192788,194800,.,+,.,YML042W
chrXIII,SGD,mRNA,194913,195755,.,-,.,YML041C
chrXIII,SGD,mRNA,202775,204103,.,-,.,YML038C
chrXIII,SGD,mRNA,204386,205408,.,-,.,YML037C
chrXIII,SGD,mRNA,205642,206293,.,+,.,YML036W
chrXIII,SGD,mRNA,206428,208860,.,-,.,YML035C
chrXIII,SGD,mRNA,209428,209826,.,-,.,YML034C-A
chrXIII,SGD,mRNA,209525,212155,.,+,.,YML034W
chrXIII,SGD,mRNA,212515,213930,.,-,.,YML032C
chrXIII,SGD,mRNA,214086,214421,.,-,.,YML031C-A
chrXIII,SGD,mRNA,214189,216156,.,+,.,YML031W
chrXIII,SGD,mRNA,216435,216914,.,+,.,YML030W
chrXIII,SGD,mRNA,217362,219878,.,+,.,YML029W
chrXIII,SGD,mRNA,220138,220728,.,+,.,YML028W
chrXIII,SGD,mRNA,221406,222563,.,+,.,YML027W
chrXIII,SGD,mRNA,222987,223828,.,-,.,YML026C
chrXIII,SGD,mRNA,224406,225365,.,-,.,YML025C
chrXIII,SGD,mRNA,225889,226697,.,+,.,YML024W
chrXIII,SGD,mRNA,226994,228664,.,-,.,YML023C
chrXIII,SGD,mRNA,228937,229500,.,+,.,YML022W
chrXIII,SGD,mRNA,229734,230813,.,-,.,YML021C
chrXIII,SGD,mRNA,231149,233143,.,+,.,YML020W
chrXIII,SGD,mRNA,233457,234455,.,+,.,YML019W
chrXIII,SGD,mRNA,234771,235952,.,-,.,YML018C
chrXIII,SGD,mRNA,236588,238731,.,+,.,YML017W
chrXIII,SGD,mRNA,239458,241536,.,-,.,YML016C
chrXIII,SGD,mRNA,241989,243029,.,-,.,YML015C
chrXIII,SGD,mRNA,243225,244064,.,+,.,YML014W
chrXIII,SGD,mRNA,244149,245903,.,+,.,YML013W
chrXIII,SGD,mRNA,245537,245914,.,-,.,YML012C-A
chrXIII,SGD,mRNA,246116,246751,.,+,.,YML012W
chrXIII,SGD,mRNA,246895,247428,.,-,.,YML011C
chrXIII,SGD,mRNA,247677,250868,.,+,.,YML010W
chrXIII,SGD,mRNA,250435,250911,.,+,.,YML009W-B
chrXIII,SGD,mRNA,250675,251001,.,-,.,YML009C-A
chrXIII,SGD,mRNA,251304,251516,.,-,.,YML009C
chrXIII,SGD,mRNA,251839,252990,.,-,.,YML008C
chrXIII,SGD,mRNA,253162,253272,.,-,.,YML007C-A
chrXIII,SGD,mRNA,253848,255800,.,+,.,YML007W
chrXIII,SGD,mRNA,256092,258416,.,-,.,YML006C
chrXIII,SGD,mRNA,260221,261609,.,+,.,YML005W
chrXIII,SGD,mRNA,261705,262685,.,-,.,YML004C
chrXIII,SGD,mRNA,263483,264355,.,+,.,YML003W
chrXIII,SGD,mRNA,264541,266754,.,+,.,YML002W
chrXIII,SGD,mRNA,267174,267800,.,+,.,YML001W
chrXIII,SGD,mRNA,269019,271136,.,-,.,YMR001C
chrXIII,SGD,mRNA,271347,271577,.,-,.,YMR001C-A
chrXIII,SGD,mRNA,272193,272663,.,+,.,YMR002W
chrXIII,SGD,mRNA,273118,273714,.,+,.,YMR003W
chrXIII,SGD,mRNA,274017,275552,.,+,.,YMR004W
chrXIII,SGD,mRNA,276045,277211,.,+,.,YMR005W
chrXIII,SGD,mRNA,277561,279681,.,-,.,YMR006C
chrXIII,SGD,mRNA,279960,280340,.,+,.,YMR007W
chrXIII,SGD,mRNA,280590,282584,.,-,.,YMR008C
chrXIII,SGD,mRNA,284102,284641,.,+,.,YMR009W
chrXIII,SGD,mRNA,285100,286317,.,+,.,YMR010W
chrXIII,SGD,mRNA,288079,289704,.,+,.,YMR011W
chrXIII,SGD,mRNA,291134,294967,.,+,.,YMR012W
chrXIII,SGD,mRNA,295179,296738,.,-,.,YMR013C
chrXIII,SGD,mRNA,296471,296620,.,-,.,YMR013C-A
chrXIII,SGD,mRNA,298311,298391,.,+,.,YMR013W-A
chrXIII,SGD,mRNA,298868,300427,.,+,.,YMR014W
chrXIII,SGD,mRNA,300869,302485,.,-,.,YMR015C
chrXIII,SGD,mRNA,303236,305593,.,-,.,YMR016C
chrXIII,SGD,mRNA,307489,308682,.,+,.,YMR017W
chrXIII,SGD,mRNA,310208,311752,.,+,.,YMR018W
chrXIII,SGD,mRNA,312156,315005,.,+,.,YMR019W
chrXIII,SGD,mRNA,315377,316903,.,+,.,YMR020W
chrXIII,SGD,mRNA,317165,318418,.,-,.,YMR021C
chrXIII,SGD,mRNA,318680,319177,.,+,.,YMR022W
chrXIII,SGD,mRNA,319437,321017,.,-,.,YMR023C
chrXIII,SGD,mRNA,321875,323047,.,+,.,YMR024W
chrXIII,SGD,mRNA,323300,324187,.,+,.,YMR025W
chrXIII,SGD,mRNA,324236,325435,.,-,.,YMR026C
chrXIII,SGD,mRNA,325877,327289,.,+,.,YMR027W
chrXIII,SGD,mRNA,327482,328582,.,+,.,YMR028W
chrXIII,SGD,mRNA,328660,330231,.,-,.,YMR029C
chrXIII,SGD,mRNA,330793,331923,.,+,.,YMR030W
chrXIII,SGD,mRNA,332212,334743,.,-,.,YMR031C
chrXIII,SGD,mRNA,334709,335035,.,+,.,YMR031W-A
chrXIII,SGD,mRNA,335298,337307,.,+,.,YMR032W
chrXIII,SGD,mRNA,337313,337603,.,+,.,YMR030W-A
chrXIII,SGD,mRNA,337788,339277,.,+,.,YMR033W
chrXIII,SGD,mRNA,339418,340722,.,-,.,YMR034C
chrXIII,SGD,mRNA,341142,341675,.,+,.,YMR035W
chrXIII,SGD,mRNA,341856,343520,.,-,.,YMR036C
chrXIII,SGD,mRNA,344403,346517,.,-,.,YMR037C
chrXIII,SGD,mRNA,347511,348260,.,-,.,YMR038C
chrXIII,SGD,mRNA,348644,349522,.,-,.,YMR039C
chrXIII,SGD,mRNA,350381,350863,.,+,.,YMR040W
chrXIII,SGD,mRNA,350966,351973,.,-,.,YMR041C
chrXIII,SGD,mRNA,352603,353136,.,+,.,YMR042W
chrXIII,SGD,mRNA,353871,354731,.,+,.,YMR043W
chrXIII,SGD,mRNA,355384,356811,.,+,.,YMR044W
chrXIII,SGD,mRNA,362702,362830,.,+,.,YMR046W-A
chrXIII,SGD,mRNA,363364,366705,.,-,.,YMR047C
chrXIII,SGD,mRNA,366981,367934,.,+,.,YMR048W
chrXIII,SGD,mRNA,368094,370517,.,-,.,YMR049C
chrXIII,SGD,mRNA,379586,380200,.,+,.,YMR052W
chrXIII,SGD,mRNA,380069,380434,.,-,.,YMR052C-A
chrXIII,SGD,mRNA,380346,382898,.,-,.,YMR053C
chrXIII,SGD,mRNA,383303,385975,.,+,.,YMR054W
chrXIII,SGD,mRNA,386101,387021,.,-,.,YMR055C
chrXIII,SGD,mRNA,387315,388244,.,-,.,YMR056C
chrXIII,SGD,mRNA,388359,388730,.,-,.,YMR057C
chrXIII,SGD,mRNA,388822,390732,.,+,.,YMR058W
chrXIII,SGD,mRNA,391099,391485,.,+,.,YMR059W
chrXIII,SGD,mRNA,391532,392515,.,-,.,YMR060C
chrXIII,SGD,mRNA,392755,394788,.,+,.,YMR061W
chrXIII,SGD,mRNA,395054,396379,.,-,.,YMR062C
chrXIII,SGD,mRNA,397077,397796,.,+,.,YMR063W
chrXIII,SGD,mRNA,397903,399459,.,+,.,YMR064W
chrXIII,SGD,mRNA,399702,401216,.,+,.,YMR065W
chrXIII,SGD,mRNA,401541,404237,.,+,.,YMR066W
chrXIII,SGD,mRNA,404323,405573,.,-,.,YMR067C
chrXIII,SGD,mRNA,406304,407584,.,+,.,YMR068W
chrXIII,SGD,mRNA,407709,408566,.,+,.,YMR069W
chrXIII,SGD,mRNA,409154,410626,.,+,.,YMR070W
chrXIII,SGD,mRNA,410762,411265,.,-,.,YMR071C
chrXIII,SGD,mRNA,411569,412120,.,+,.,YMR072W
chrXIII,SGD,mRNA,412268,412873,.,-,.,YMR073C
chrXIII,SGD,mRNA,413036,413473,.,-,.,YMR074C
chrXIII,SGD,mRNA,413982,416036,.,+,.,YMR075W
chrXIII,SGD,mRNA,415688,416053,.,-,.,YMR075C-A
chrXIII,SGD,mRNA,416196,420029,.,-,.,YMR076C
chrXIII,SGD,mRNA,421484,422149,.,-,.,YMR077C
chrXIII,SGD,mRNA,422503,424728,.,-,.,YMR078C
chrXIII,SGD,mRNA,424989,426059,.,+,.,YMR079W
chrXIII,SGD,mRNA,426712,429627,.,-,.,YMR080C
chrXIII,SGD,mRNA,430079,431095,.,-,.,YMR081C
chrXIII,SGD,mRNA,431769,432125,.,-,.,YMR082C
chrXIII,SGD,mRNA,434788,435915,.,+,.,YMR083W
chrXIII,SGD,mRNA,436628,437416,.,+,.,YMR084W
chrXIII,SGD,mRNA,437491,438789,.,+,.,YMR085W
chrXIII,SGD,mRNA,439208,442090,.,+,.,YMR086W
chrXIII,SGD,mRNA,442026,442364,.,-,.,YMR086C-A
chrXIII,SGD,mRNA,442527,443381,.,+,.,YMR087W
chrXIII,SGD,mRNA,443414,445102,.,-,.,YMR088C
chrXIII,SGD,mRNA,445609,448086,.,-,.,YMR089C
chrXIII,SGD,mRNA,449245,449928,.,+,.,YMR090W
chrXIII,SGD,mRNA,450058,451365,.,-,.,YMR091C
chrXIII,SGD,mRNA,451632,453479,.,-,.,YMR092C
chrXIII,SGD,mRNA,454015,455556,.,+,.,YMR093W
chrXIII,SGD,mRNA,455825,457261,.,+,.,YMR094W
chrXIII,SGD,mRNA,457285,457959,.,-,.,YMR095C
chrXIII,SGD,mRNA,458408,459301,.,+,.,YMR096W
chrXIII,SGD,mRNA,459424,460527,.,-,.,YMR097C
chrXIII,SGD,mRNA,460771,462609,.,-,.,YMR098C
chrXIII,SGD,mRNA,463934,464827,.,-,.,YMR099C
chrXIII,SGD,mRNA,466300,468162,.,+,.,YMR100W
chrXIII,SGD,mRNA,468445,469476,.,-,.,YMR101C
chrXIII,SGD,mRNA,469848,472352,.,-,.,YMR102C
chrXIII,SGD,mRNA,472902,473264,.,-,.,YMR103C
chrXIII,SGD,mRNA,473420,475453,.,-,.,YMR104C
chrXIII,SGD,mRNA,475897,477606,.,-,.,YMR105C
chrXIII,SGD,mRNA,478064,478258,.,+,.,YMR105W-A
chrXIII,SGD,mRNA,478301,480190,.,-,.,YMR106C
chrXIII,SGD,mRNA,483014,483361,.,+,.,YMR107W
chrXIII,SGD,mRNA,484084,486147,.,+,.,YMR108W
chrXIII,SGD,mRNA,486587,490246,.,+,.,YMR109W
chrXIII,SGD,mRNA,490394,491992,.,-,.,YMR110C
chrXIII,SGD,mRNA,492404,493792,.,-,.,YMR111C
chrXIII,SGD,mRNA,494100,494495,.,-,.,YMR112C
chrXIII,SGD,mRNA,494999,496282,.,+,.,YMR113W
chrXIII,SGD,mRNA,496343,497449,.,-,.,YMR114C
chrXIII,SGD,mRNA,497704,499209,.,+,.,YMR115W
chrXIII,SGD,mRNA,499456,500688,.,-,.,YMR116C
chrXIII,SGD,mRNA,501250,501891,.,-,.,YMR117C
chrXIII,SGD,mRNA,502144,502734,.,-,.,YMR118C
chrXIII,SGD,mRNA,505333,507207,.,+,.,YMR119W
chrXIII,SGD,mRNA,506996,507370,.,+,.,YMR119W-A
chrXIII,SGD,mRNA,507502,509280,.,-,.,YMR120C
chrXIII,SGD,mRNA,509734,510348,.,-,.,YMR121C
chrXIII,SGD,mRNA,510701,511075,.,-,.,YMR122C
chrXIII,SGD,mRNA,511315,511569,.,+,.,YMR122W-A
chrXIII,SGD,mRNA,513593,513961,.,+,.,YMR123W
chrXIII,SGD,mRNA,514456,517287,.,+,.,YMR124W
chrXIII,SGD,mRNA,517539,520446,.,+,.,YMR125W
chrXIII,SGD,mRNA,520761,521789,.,-,.,YMR126C
chrXIII,SGD,mRNA,522329,523345,.,-,.,YMR127C
chrXIII,SGD,mRNA,523696,527499,.,+,.,YMR128W
chrXIII,SGD,mRNA,527804,531817,.,+,.,YMR129W
chrXIII,SGD,mRNA,532119,533027,.,+,.,YMR130W
chrXIII,SGD,mRNA,533163,534698,.,-,.,YMR131C
chrXIII,SGD,mRNA,534944,535570,.,-,.,YMR132C
chrXIII,SGD,mRNA,536207,537609,.,+,.,YMR133W
chrXIII,SGD,mRNA,537838,538551,.,+,.,YMR134W
chrXIII,SGD,mRNA,538689,540056,.,-,.,YMR135C
chrXIII,SGD,mRNA,539911,540444,.,+,.,YMR135W-A
chrXIII,SGD,mRNA,541199,542881,.,+,.,YMR136W
chrXIII,SGD,mRNA,542978,544963,.,-,.,YMR137C
chrXIII,SGD,mRNA,545155,545730,.,+,.,YMR138W
chrXIII,SGD,mRNA,546125,547237,.,+,.,YMR139W
chrXIII,SGD,mRNA,547714,549183,.,+,.,YMR140W
chrXIII,SGD,mRNA,549736,550044,.,-,.,YMR141C
chrXIII,SGD,mRNA,550206,551207,.,-,.,YMR142C
chrXIII,SGD,mRNA,550911,551135,.,+,.,YMR141W-A
chrXIII,SGD,mRNA,551928,552903,.,+,.,YMR143W
chrXIII,SGD,mRNA,553362,554390,.,+,.,YMR144W
chrXIII,SGD,mRNA,554793,556475,.,-,.,YMR145C
chrXIII,SGD,mRNA,557481,558524,.,-,.,YMR146C
chrXIII,SGD,mRNA,559199,559870,.,+,.,YMR147W
chrXIII,SGD,mRNA,560366,560812,.,+,.,YMR148W
chrXIII,SGD,mRNA,560996,561856,.,+,.,YMR149W
chrXIII,SGD,mRNA,561956,562528,.,-,.,YMR150C
chrXIII,SGD,mRNA,562506,562943,.,+,.,YMR151W
chrXIII,SGD,mRNA,563096,564193,.,+,.,YMR152W
chrXIII,SGD,mRNA,564435,565862,.,+,.,YMR153W
chrXIII,SGD,mRNA,565574,565909,.,-,.,YMR153C-A
chrXIII,SGD,mRNA,565999,568182,.,-,.,YMR154C
chrXIII,SGD,mRNA,568551,570194,.,+,.,YMR155W
chrXIII,SGD,mRNA,570300,571016,.,-,.,YMR156C
chrXIII,SGD,mRNA,571277,572044,.,-,.,YMR157C
chrXIII,SGD,mRNA,572248,572715,.,+,.,YMR158W
chrXIII,SGD,mRNA,573194,573331,.,-,.,YMR158C-A
chrXIII,SGD,mRNA,574471,574791,.,+,.,YMR158W-B
chrXIII,SGD,mRNA,574476,574928,.,-,.,YMR159C
chrXIII,SGD,mRNA,575066,577516,.,+,.,YMR160W
chrXIII,SGD,mRNA,577718,578392,.,+,.,YMR161W
chrXIII,SGD,mRNA,578951,583921,.,-,.,YMR162C
chrXIII,SGD,mRNA,584271,586388,.,-,.,YMR163C
chrXIII,SGD,mRNA,587274,589550,.,-,.,YMR164C
chrXIII,SGD,mRNA,590040,592628,.,-,.,YMR165C
chrXIII,SGD,mRNA,593367,594473,.,-,.,YMR166C
chrXIII,SGD,mRNA,594886,597195,.,+,.,YMR167W
chrXIII,SGD,mRNA,597332,599158,.,-,.,YMR168C
chrXIII,SGD,mRNA,599352,600872,.,-,.,YMR169C
chrXIII,SGD,mRNA,601562,603082,.,-,.,YMR170C
chrXIII,SGD,mRNA,603868,605520,.,-,.,YMR171C
chrXIII,SGD,mRNA,605981,608140,.,+,.,YMR172W
chrXIII,SGD,mRNA,607828,608211,.,-,.,YMR172C-A
chrXIII,SGD,mRNA,608689,609981,.,+,.,YMR173W
chrXIII,SGD,mRNA,608897,610081,.,+,.,YMR173W-A
chrXIII,SGD,mRNA,610159,610365,.,-,.,YMR174C
chrXIII,SGD,mRNA,611016,611255,.,+,.,YMR175W
chrXIII,SGD,mRNA,611314,611508,.,+,.,YMR175W-A
chrXIII,SGD,mRNA,611740,615975,.,+,.,YMR176W
chrXIII,SGD,mRNA,616566,618098,.,+,.,YMR177W
chrXIII,SGD,mRNA,618479,619303,.,+,.,YMR178W
chrXIII,SGD,mRNA,619858,622134,.,+,.,YMR179W
chrXIII,SGD,mRNA,622251,623213,.,-,.,YMR180C
chrXIII,SGD,mRNA,623616,624080,.,-,.,YMR181C
chrXIII,SGD,mRNA,624532,625167,.,-,.,YMR182C
chrXIII,SGD,mRNA,625811,625897,.,+,.,YMR182W-A
chrXIII,SGD,mRNA,626921,627808,.,-,.,YMR183C
chrXIII,SGD,mRNA,628189,628785,.,+,.,YMR184W
chrXIII,SGD,mRNA,629025,631970,.,+,.,YMR185W
chrXIII,SGD,mRNA,632355,634472,.,+,.,YMR186W
chrXIII,SGD,mRNA,634689,635984,.,-,.,YMR187C
chrXIII,SGD,mRNA,636291,637004,.,-,.,YMR188C
chrXIII,SGD,mRNA,637500,640604,.,+,.,YMR189W
chrXIII,SGD,mRNA,640915,645258,.,-,.,YMR190C
chrXIII,SGD,mRNA,645656,646777,.,+,.,YMR191W
chrXIII,SGD,mRNA,647118,649280,.,+,.,YMR192W
chrXIII,SGD,mRNA,650036,650812,.,+,.,YMR193W
chrXIII,SGD,mRNA,651072,651458,.,-,.,YMR193C-A
chrXIII,SGD,mRNA,651145,651910,.,+,.,YMR194W
chrXIII,SGD,mRNA,652594,652887,.,-,.,YMR194C-B
chrXIII,SGD,mRNA,652912,653136,.,-,.,YMR194C-A
chrXIII,SGD,mRNA,654034,654417,.,+,.,YMR195W
chrXIII,SGD,mRNA,655076,658342,.,+,.,YMR196W
chrXIII,SGD,mRNA,658545,659198,.,-,.,YMR197C
chrXIII,SGD,mRNA,659745,661529,.,+,.,YMR198W
chrXIII,SGD,mRNA,662644,664284,.,+,.,YMR199W
chrXIII,SGD,mRNA,664752,665522,.,+,.,YMR200W
chrXIII,SGD,mRNA,665845,667044,.,-,.,YMR201C
chrXIII,SGD,mRNA,667537,668205,.,+,.,YMR202W
chrXIII,SGD,mRNA,668492,669655,.,+,.,YMR203W
chrXIII,SGD,mRNA,670063,671325,.,-,.,YMR204C
chrXIII,SGD,mRNA,671887,674766,.,-,.,YMR205C
chrXIII,SGD,mRNA,675896,676837,.,+,.,YMR206W
chrXIII,SGD,mRNA,677193,683564,.,-,.,YMR207C
chrXIII,SGD,mRNA,684467,685798,.,+,.,YMR208W
chrXIII,SGD,mRNA,685911,687284,.,-,.,YMR209C
chrXIII,SGD,mRNA,687516,688865,.,+,.,YMR210W
chrXIII,SGD,mRNA,689083,690510,.,+,.,YMR211W
chrXIII,SGD,mRNA,690695,693043,.,-,.,YMR212C
chrXIII,SGD,mRNA,693381,695153,.,+,.,YMR213W
chrXIII,SGD,mRNA,695350,696483,.,+,.,YMR214W
chrXIII,SGD,mRNA,696796,698370,.,+,.,YMR215W
chrXIII,SGD,mRNA,698811,701039,.,-,.,YMR216C
chrXIII,SGD,mRNA,701790,703367,.,+,.,YMR217W
chrXIII,SGD,mRNA,703579,706887,.,-,.,YMR218C
chrXIII,SGD,mRNA,707133,712109,.,+,.,YMR219W
chrXIII,SGD,mRNA,712316,713671,.,+,.,YMR220W
chrXIII,SGD,mRNA,713931,715445,.,-,.,YMR221C
chrXIII,SGD,mRNA,715638,716309,.,-,.,YMR222C
chrXIII,SGD,mRNA,716715,718130,.,+,.,YMR223W
chrXIII,SGD,mRNA,718575,720653,.,-,.,YMR224C
chrXIII,SGD,mRNA,720960,721403,.,-,.,YMR225C
chrXIII,SGD,mRNA,721593,722396,.,-,.,YMR226C
chrXIII,SGD,mRNA,722613,724385,.,-,.,YMR227C
chrXIII,SGD,mRNA,724626,725651,.,+,.,YMR228W
chrXIII,SGD,mRNA,725934,731123,.,-,.,YMR229C
chrXIII,SGD,mRNA,732414,733141,.,+,.,YMR230W
chrXIII,SGD,mRNA,733268,733456,.,+,.,YMR230W-A
chrXIII,SGD,mRNA,733545,736634,.,+,.,YMR231W
chrXIII,SGD,mRNA,736926,738959,.,+,.,YMR232W
chrXIII,SGD,mRNA,739185,739865,.,+,.,YMR233W
chrXIII,SGD,mRNA,740266,741312,.,+,.,YMR234W
chrXIII,SGD,mRNA,741512,742735,.,-,.,YMR235C
chrXIII,SGD,mRNA,742971,743444,.,+,.,YMR236W
chrXIII,SGD,mRNA,743749,745923,.,+,.,YMR237W
chrXIII,SGD,mRNA,746353,747729,.,+,.,YMR238W
chrXIII,SGD,mRNA,748262,749677,.,-,.,YMR239C
chrXIII,SGD,mRNA,749930,751240,.,-,.,YMR240C
chrXIII,SGD,mRNA,751961,752905,.,+,.,YMR241W
chrXIII,SGD,mRNA,753225,754220,.,-,.,YMR242C
chrXIII,SGD,mRNA,754297,754386,.,+,.,YMR242W-A
chrXIII,SGD,mRNA,754838,756166,.,-,.,YMR243C
chrXIII,SGD,mRNA,757250,758317,.,+,.,YMR244W
chrXIII,SGD,mRNA,758517,758831,.,-,.,YMR244C-A
chrXIII,SGD,mRNA,758563,759183,.,+,.,YMR245W
chrXIII,SGD,mRNA,759807,761891,.,+,.,YMR246W
chrXIII,SGD,mRNA,763351,768039,.,-,.,YMR247C
chrXIII,SGD,mRNA,769283,769426,.,+,.,YMR247W-A
chrXIII,SGD,mRNA,770801,772558,.,+,.,YMR250W
chrXIII,SGD,mRNA,772915,774015,.,+,.,YMR251W
chrXIII,SGD,mRNA,774752,774931,.,+,.,YMR251W-A
chrXIII,SGD,mRNA,775315,775719,.,-,.,YMR252C
chrXIII,SGD,mRNA,775946,777190,.,-,.,YMR253C
chrXIII,SGD,mRNA,777615,777923,.,-,.,YMR254C
chrXIII,SGD,mRNA,778001,778567,.,+,.,YMR255W
chrXIII,SGD,mRNA,778945,779127,.,-,.,YMR256C
chrXIII,SGD,mRNA,779629,782031,.,-,.,YMR257C
chrXIII,SGD,mRNA,782620,784281,.,-,.,YMR258C
chrXIII,SGD,mRNA,784621,788883,.,-,.,YMR259C
chrXIII,SGD,mRNA,789378,789839,.,-,.,YMR260C
chrXIII,SGD,mRNA,790205,793369,.,-,.,YMR261C
chrXIII,SGD,mRNA,793726,794667,.,+,.,YMR262W
chrXIII,SGD,mRNA,794919,795524,.,+,.,YMR263W
chrXIII,SGD,mRNA,795805,796416,.,+,.,YMR264W
chrXIII,SGD,mRNA,796540,797925,.,-,.,YMR265C
chrXIII,SGD,mRNA,798518,801379,.,+,.,YMR266W
chrXIII,SGD,mRNA,801772,802704,.,+,.,YMR267W
chrXIII,SGD,mRNA,802888,804222,.,-,.,YMR268C
chrXIII,SGD,mRNA,804456,805091,.,+,.,YMR269W
chrXIII,SGD,mRNA,805326,806423,.,-,.,YMR270C
chrXIII,SGD,mRNA,806865,807548,.,-,.,YMR271C
chrXIII,SGD,mRNA,809623,810777,.,-,.,YMR272C
chrXIII,SGD,mRNA,810466,810579,.,+,.,YMR272W-A
chrXIII,SGD,mRNA,811089,811196,.,+,.,YMR272W-B
chrXIII,SGD,mRNA,811233,813980,.,-,.,YMR273C
chrXIII,SGD,mRNA,814364,815311,.,-,.,YMR274C
chrXIII,SGD,mRNA,815651,818581,.,-,.,YMR275C
chrXIII,SGD,mRNA,818827,819948,.,+,.,YMR276W
chrXIII,SGD,mRNA,820256,822454,.,+,.,YMR277W
chrXIII,SGD,mRNA,822763,824631,.,+,.,YMR278W
chrXIII,SGD,mRNA,824729,826351,.,-,.,YMR279C
chrXIII,SGD,mRNA,827028,831329,.,-,.,YMR280C
chrXIII,SGD,mRNA,832339,833253,.,+,.,YMR281W
chrXIII,SGD,mRNA,833356,835098,.,-,.,YMR282C
chrXIII,SGD,mRNA,835326,836867,.,-,.,YMR283C
chrXIII,SGD,mRNA,838187,839995,.,+,.,YMR284W
chrXIII,SGD,mRNA,840144,841691,.,-,.,YMR285C
chrXIII,SGD,mRNA,841942,842202,.,+,.,YMR286W
chrXIII,SGD,mRNA,842436,845345,.,-,.,YMR287C
chrXIII,SGD,mRNA,845571,848486,.,+,.,YMR288W
chrXIII,SGD,mRNA,848685,849809,.,+,.,YMR289W
chrXIII,SGD,mRNA,850074,851591,.,-,.,YMR290C
chrXIII,SGD,mRNA,851422,851769,.,+,.,YMR290W-A
chrXIII,SGD,mRNA,852630,854390,.,+,.,YMR291W
chrXIII,SGD,mRNA,854795,855293,.,+,.,YMR292W
chrXIII,SGD,mRNA,855399,856793,.,-,.,YMR293C
chrXIII,SGD,mRNA,856966,858087,.,+,.,YMR294W
chrXIII,SGD,mRNA,858209,858568,.,+,.,YMR294W-A
chrXIII,SGD,mRNA,858297,858890,.,-,.,YMR295C
chrXIII,SGD,mRNA,859215,860891,.,-,.,YMR296C
chrXIII,SGD,mRNA,861922,863520,.,+,.,YMR297W
chrXIII,SGD,mRNA,863819,864271,.,+,.,YMR298W
chrXIII,SGD,mRNA,864412,865350,.,-,.,YMR299C
chrXIII,SGD,mRNA,865559,867091,.,-,.,YMR300C
chrXIII,SGD,mRNA,867555,869627,.,-,.,YMR301C
chrXIII,SGD,mRNA,870073,872625,.,-,.,YMR302C
chrXIII,SGD,mRNA,873291,874337,.,-,.,YMR303C
chrXIII,SGD,mRNA,874987,878679,.,+,.,YMR304W
chrXIII,SGD,mRNA,878780,879130,.,-,.,YMR304C-A
chrXIII,SGD,mRNA,879063,880232,.,-,.,YMR305C
chrXIII,SGD,mRNA,881159,886516,.,+,.,YMR306W
chrXIII,SGD,mRNA,886183,886572,.,-,.,YMR306C-A
chrXIII,SGD,mRNA,887003,888682,.,+,.,YMR307W
chrXIII,SGD,mRNA,887731,887925,.,-,.,YMR307C-A
